system:index,aet,date,def,lat,lon,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs
201706_14,1091,6/1/2017,0,24.89583333,97.27083333,102,1091,344,71,3077,1845,0,245,316,3156,72,124
201706_15,1092,6/1/2017,0,24.89583333,97.3125,101,1092,342,67,3114,1843,0,245,316,3159,73,124
201706_16,1096,6/1/2017,0,24.89583333,97.35416667,100,1096,339,65,3151,1847,0,245,316,3148,74,124
201706_17,1094,6/1/2017,0,24.89583333,97.39583333,99,1094,337,63,3189,1844,0,244,315,3111,75,124
201706_18,1094,6/1/2017,0,24.85416667,97.14583333,107,1094,344,73,3040,1856,0,244,316,3184,70,125
201706_19,1094,6/1/2017,0,24.85416667,97.1875,107,1094,343,73,3063,1854,0,244,316,3167,71,125
201706_20,1092,6/1/2017,0,24.85416667,97.22916667,106,1092,342,72,3087,1848,0,244,316,3163,71,125
201706_21,1092,6/1/2017,0,24.85416667,97.27083333,100,1092,341,67,3111,1846,0,245,317,3163,72,125
201706_22,1095,6/1/2017,0,24.85416667,97.3125,98,1095,339,64,3134,1845,0,245,317,3158,74,125
201706_23,1096,6/1/2017,0,24.85416667,97.35416667,97,1096,337,62,3158,1846,0,245,317,3142,75,124
201706_24,1099,6/1/2017,0,24.85416667,97.39583333,92,1099,335,57,3182,1842,0,246,318,3136,77,125
201706_25,1089,6/1/2017,0,24.8125,97.14583333,107,1089,341,71,3113,1851,0,242,314,3126,70,127
201706_26,1093,6/1/2017,0,24.8125,97.1875,104,1093,340,69,3123,1850,0,243,316,3141,71,126
201706_27,1092,6/1/2017,0,24.8125,97.22916667,102,1092,339,67,3134,1848,0,243,315,3137,72,126
201706_28,1098,6/1/2017,0,24.8125,97.27083333,97,1098,337,59,3144,1850,0,245,317,3148,74,125
201706_29,1101,6/1/2017,0,24.8125,97.3125,94,1101,337,56,3154,1845,0,246,318,3156,76,126
201706_30,1096,6/1/2017,0,24.8125,97.35416667,94,1096,334,55,3165,1846,0,244,316,3114,75,125
201706_31,1099,6/1/2017,0,24.8125,97.39583333,90,1099,331,51,3175,1846,0,245,317,3128,77,125
201707_0,1088,7/1/2017,0,24.97916667,97.14583333,-110,1088,359,250,2820,1782,0,250,311,3241,62,145
201707_1,1095,7/1/2017,0,24.97916667,97.1875,-110,1095,365,256,2883,1796,0,252,312,3260,63,140
201707_2,1101,7/1/2017,0,24.97916667,97.22916667,-110,1101,370,260,2947,1801,0,251,312,3248,64,142
201707_3,1106,7/1/2017,0,24.97916667,97.27083333,-113,1106,374,264,3011,1806,0,251,312,3240,66,144
201707_4,1090,7/1/2017,0,24.9375,97.14583333,-109,1090,356,247,2893,1787,0,251,312,3263,63,139
201707_5,1096,7/1/2017,0,24.9375,97.1875,-109,1096,361,251,2943,1793,0,251,312,3256,64,143
201707_6,1100,7/1/2017,0,24.9375,97.22916667,-109,1100,366,256,2994,1797,0,251,312,3243,65,144
201707_7,1102,7/1/2017,0,24.9375,97.27083333,-112,1102,371,261,3044,1800,0,251,312,3236,66,140
201707_8,1105,7/1/2017,0,24.9375,97.3125,-113,1105,375,264,3095,1807,0,251,312,3228,67,137
201707_9,1108,7/1/2017,0,24.9375,97.35416667,-115,1108,380,270,3145,1810,0,252,313,3224,69,128
201707_10,1113,7/1/2017,0,24.9375,97.39583333,-116,1113,380,269,3195,1820,0,250,311,3185,69,135
201707_11,1089,7/1/2017,0,24.89583333,97.14583333,-109,1089,354,245,2966,1777,0,251,313,3253,64,144
201707_12,1093,7/1/2017,0,24.89583333,97.1875,-108,1093,358,248,3003,1785,0,251,312,3242,64,144
201707_13,1098,7/1/2017,0,24.89583333,97.22916667,-111,1098,363,253,3040,1793,0,251,312,3240,65,144
201707_14,1102,7/1/2017,0,24.89583333,97.27083333,-112,1102,367,257,3077,1798,0,251,312,3220,66,143
201707_15,1104,7/1/2017,0,24.89583333,97.3125,-113,1104,373,262,3114,1803,0,251,313,3225,67,136
201707_16,1107,7/1/2017,0,24.89583333,97.35416667,-113,1107,376,265,3151,1810,0,251,313,3214,68,134
201707_17,1115,7/1/2017,0,24.89583333,97.39583333,-114,1115,376,265,3189,1821,0,250,312,3179,69,142
201707_18,1086,7/1/2017,0,24.85416667,97.14583333,-106,1086,349,241,3040,1774,0,250,312,3242,63,145
201707_19,1088,7/1/2017,0,24.85416667,97.1875,-106,1088,355,246,3063,1778,0,250,312,3227,64,144
201707_20,1091,7/1/2017,0,24.85416667,97.22916667,-107,1091,360,251,3087,1784,0,250,312,3224,65,139
201707_21,1098,7/1/2017,0,24.85416667,97.27083333,-110,1098,365,256,3111,1791,0,251,313,3224,66,137
201707_22,1103,7/1/2017,0,24.85416667,97.3125,-112,1103,369,259,3134,1800,0,251,313,3221,67,137
201707_23,1108,7/1/2017,0,24.85416667,97.35416667,-112,1108,372,262,3158,1809,0,250,312,3208,68,138
201707_24,1113,7/1/2017,0,24.85416667,97.39583333,-115,1113,377,266,3182,1816,0,251,313,3204,69,135
201707_25,1077,7/1/2017,0,24.8125,97.14583333,-102,1077,343,236,3113,1763,0,247,309,3182,63,143
201707_26,1081,7/1/2017,0,24.8125,97.1875,-104,1081,351,242,3123,1769,0,248,310,3200,64,138
201707_27,1085,7/1/2017,0,24.8125,97.22916667,-105,1085,355,247,3134,1777,0,248,310,3196,65,138
201707_28,1093,7/1/2017,0,24.8125,97.27083333,-108,1093,362,253,3144,1786,0,249,312,3209,66,134
201707_29,1103,7/1/2017,0,24.8125,97.3125,-112,1103,368,257,3154,1796,0,251,314,3219,68,136
201707_30,1104,7/1/2017,0,24.8125,97.35416667,-111,1104,368,258,3165,1803,0,249,311,3179,68,140
201707_31,1112,7/1/2017,0,24.8125,97.39583333,-112,1112,374,263,3175,1813,0,250,313,3194,69,138
201708_0,1007,8/1/2017,0,24.97916667,97.14583333,-73,1007,424,324,2820,1688,0,247,309,3269,54,114
201708_1,1015,8/1/2017,0,24.97916667,97.1875,-74,1015,419,318,2883,1698,0,248,311,3285,55,114
201708_2,1016,8/1/2017,0,24.97916667,97.22916667,-75,1016,413,312,2947,1697,0,247,311,3274,56,114
201708_3,1016,8/1/2017,0,24.97916667,97.27083333,-78,1016,409,307,3011,1695,0,248,310,3265,57,114
201708_4,1016,8/1/2017,0,24.9375,97.14583333,-71,1016,423,321,2893,1699,0,248,311,3291,55,115
201708_5,1016,8/1/2017,0,24.9375,97.1875,-72,1016,419,318,2943,1694,0,248,311,3283,56,115
201708_6,1015,8/1/2017,0,24.9375,97.22916667,-73,1015,414,313,2994,1691,0,247,311,3266,57,115
201708_7,1014,8/1/2017,0,24.9375,97.27083333,-76,1014,410,309,3044,1689,0,247,311,3259,57,115
201708_8,1016,8/1/2017,0,24.9375,97.3125,-78,1016,406,304,3095,1691,0,247,311,3249,59,115
201708_9,1019,8/1/2017,0,24.9375,97.35416667,-81,1019,401,299,3145,1691,0,247,312,3249,60,113
201708_10,1020,8/1/2017,0,24.9375,97.39583333,-82,1020,395,293,3195,1695,0,246,310,3208,61,114
201708_11,1011,8/1/2017,0,24.89583333,97.14583333,-69,1011,422,321,2966,1684,0,248,311,3278,56,115
201708_12,1010,8/1/2017,0,24.89583333,97.1875,-70,1010,420,319,3003,1683,0,247,311,3268,57,115
201708_13,1013,8/1/2017,0,24.89583333,97.22916667,-73,1013,416,315,3040,1685,0,247,312,3265,58,115
201708_14,1014,8/1/2017,0,24.89583333,97.27083333,-74,1014,410,309,3077,1687,0,247,310,3244,58,115
201708_15,1014,8/1/2017,0,24.89583333,97.3125,-77,1014,408,306,3114,1687,0,247,311,3249,59,111
201708_16,1019,8/1/2017,0,24.89583333,97.35416667,-77,1019,403,301,3151,1692,0,247,311,3238,60,114
201708_17,1019,8/1/2017,0,24.89583333,97.39583333,-79,1019,396,294,3189,1695,0,245,310,3202,60,115
201708_18,1007,8/1/2017,0,24.85416667,97.14583333,-65,1007,422,321,3040,1678,0,247,310,3267,56,116
201708_19,1008,8/1/2017,0,24.85416667,97.1875,-66,1008,418,318,3063,1680,0,246,310,3253,57,116
201708_20,1009,8/1/2017,0,24.85416667,97.22916667,-68,1009,416,315,3087,1680,0,246,311,3247,58,114
201708_21,1014,8/1/2017,0,24.85416667,97.27083333,-72,1014,412,311,3111,1685,0,247,311,3247,59,115
201708_22,1017,8/1/2017,0,24.85416667,97.3125,-74,1017,408,307,3134,1688,0,247,311,3244,60,115
201708_23,1017,8/1/2017,0,24.85416667,97.35416667,-75,1017,405,303,3158,1688,0,247,311,3229,61,113
201708_24,1021,8/1/2017,0,24.85416667,97.39583333,-78,1021,401,299,3182,1692,0,247,312,3226,62,115
201708_25,1000,8/1/2017,0,24.8125,97.14583333,-61,1000,417,317,3113,1670,0,244,308,3205,56,116
201708_26,1006,8/1/2017,0,24.8125,97.1875,-63,1006,417,316,3123,1677,0,245,309,3224,57,116
201708_27,1008,8/1/2017,0,24.8125,97.22916667,-65,1008,414,314,3134,1678,0,245,309,3217,58,116
201708_28,1014,8/1/2017,0,24.8125,97.27083333,-68,1014,413,311,3144,1685,0,246,311,3231,59,116
201708_29,1018,8/1/2017,0,24.8125,97.3125,-72,1018,410,308,3154,1685,0,247,312,3242,61,114
201708_30,1017,8/1/2017,0,24.8125,97.35416667,-73,1017,404,303,3165,1687,0,245,310,3198,61,116
201708_31,1022,8/1/2017,0,24.8125,97.39583333,-74,1022,402,299,3175,1692,0,246,312,3214,62,116
201709_0,959,9/1/2017,0,24.97916667,97.14583333,11,959,219,124,2820,1674,0,242,320,3259,65,95
201709_1,972,9/1/2017,0,24.97916667,97.1875,-57,972,218,121,2883,1689,0,242,322,3276,66,102
201709_2,976,9/1/2017,0,24.97916667,97.22916667,-58,976,216,118,2947,1692,0,242,322,3262,68,103
201709_3,975,9/1/2017,0,24.97916667,97.27083333,-61,975,214,116,3011,1690,0,243,323,3255,70,99
201709_4,975,9/1/2017,0,24.9375,97.14583333,10,975,217,119,2893,1693,0,242,322,3282,66,107
201709_5,970,9/1/2017,0,24.9375,97.1875,-55,970,215,118,2943,1684,0,243,323,3273,68,97
201709_6,971,9/1/2017,0,24.9375,97.22916667,-57,971,213,116,2994,1685,0,243,322,3259,69,96
201709_7,973,9/1/2017,0,24.9375,97.27083333,-60,973,211,114,3044,1686,0,243,323,3250,70,97
201709_8,975,9/1/2017,0,24.9375,97.3125,-62,975,210,113,3095,1688,0,243,323,3238,71,98
201709_9,973,9/1/2017,0,24.9375,97.35416667,-65,973,209,112,3145,1683,0,243,324,3237,73,94
201709_10,982,9/1/2017,0,24.9375,97.39583333,-66,982,206,108,3195,1696,0,241,322,3194,73,106
201709_11,968,9/1/2017,0,24.89583333,97.14583333,9,968,214,117,2966,1681,0,242,322,3271,67,100
201709_12,966,9/1/2017,0,24.89583333,97.1875,8,966,212,115,3003,1680,0,242,322,3257,67,96
201709_13,968,9/1/2017,0,24.89583333,97.22916667,-57,968,211,114,3040,1680,0,242,322,3256,69,96
201709_14,967,9/1/2017,0,24.89583333,97.27083333,-59,967,209,112,3077,1678,0,242,322,3234,70,94
201709_15,969,9/1/2017,0,24.89583333,97.3125,-61,969,208,111,3114,1677,0,242,323,3238,72,94
201709_16,969,9/1/2017,0,24.89583333,97.35416667,-62,969,205,109,3151,1680,0,242,322,3226,72,94
201709_17,973,9/1/2017,0,24.89583333,97.39583333,-63,973,203,106,3189,1687,0,241,321,3187,72,99
201709_18,961,9/1/2017,0,24.85416667,97.14583333,8,961,211,115,3040,1674,0,241,321,3259,66,96
201709_19,962,9/1/2017,0,24.85416667,97.1875,8,962,209,113,3063,1675,0,241,321,3242,67,95
201709_20,963,9/1/2017,0,24.85416667,97.22916667,7,963,207,111,3087,1675,0,241,321,3237,68,95
201709_21,966,9/1/2017,0,24.85416667,97.27083333,-57,966,206,110,3111,1676,0,242,322,3237,70,95
201709_22,969,9/1/2017,0,24.85416667,97.3125,-59,969,205,108,3134,1679,0,242,323,3232,71,94
201709_23,971,9/1/2017,0,24.85416667,97.35416667,-60,971,203,106,3158,1683,0,242,322,3217,72,94
201709_24,976,9/1/2017,0,24.85416667,97.39583333,-64,976,201,103,3182,1686,0,242,323,3212,74,97
201709_25,956,9/1/2017,0,24.8125,97.14583333,7,956,208,112,3113,1670,0,238,318,3194,66,96
201709_26,959,9/1/2017,0,24.8125,97.1875,7,959,207,111,3123,1670,0,240,320,3213,67,96
201709_27,960,9/1/2017,0,24.8125,97.22916667,7,960,205,109,3134,1672,0,240,320,3205,68,95
201709_28,967,9/1/2017,0,24.8125,97.27083333,6,967,204,107,3144,1677,0,241,322,3221,70,95
201709_29,971,9/1/2017,0,24.8125,97.3125,-59,971,202,104,3154,1679,0,242,323,3234,72,95
201709_30,968,9/1/2017,0,24.8125,97.35416667,-59,968,200,103,3165,1678,0,240,321,3186,72,95
201709_31,969,9/1/2017,0,24.8125,97.39583333,-61,969,198,102,3175,1678,0,241,322,3202,73,94
201710_0,884,10/1/2017,0,24.97916667,97.14583333,-12,884,134,46,2820,1587,0,220,315,3014,64,87
201710_1,893,10/1/2017,0,24.97916667,97.1875,-63,893,131,42,2883,1599,0,221,316,3033,63,94
201710_2,894,10/1/2017,0,24.97916667,97.22916667,-64,894,129,40,2947,1604,0,220,315,3019,63,96
201710_3,890,10/1/2017,0,24.97916667,97.27083333,-67,890,128,39,3011,1600,0,219,314,3012,62,95
201710_4,892,10/1/2017,0,24.9375,97.14583333,-14,892,131,42,2893,1600,0,221,316,3035,63,93
201710_5,894,10/1/2017,0,24.9375,97.1875,-63,894,129,40,2943,1606,0,220,315,3029,62,95
201710_6,892,10/1/2017,0,24.9375,97.22916667,-65,892,128,39,2994,1604,0,219,314,3011,62,95
201710_7,892,10/1/2017,0,24.9375,97.27083333,-67,892,127,38,3044,1602,0,219,315,3005,63,95
201710_8,893,10/1/2017,0,24.9375,97.3125,-69,893,125,36,3095,1604,0,219,314,2996,63,95
201710_9,897,10/1/2017,0,24.9375,97.35416667,-72,897,125,35,3145,1604,0,219,315,2992,66,96
201710_10,896,10/1/2017,0,24.9375,97.39583333,-73,896,125,35,3195,1607,0,218,314,2948,67,96
201710_11,889,10/1/2017,0,24.89583333,97.14583333,-15,889,131,42,2966,1601,0,219,314,3022,61,92
201710_12,886,10/1/2017,0,24.89583333,97.1875,-15,886,130,42,3003,1599,0,218,314,3011,61,90
201710_13,888,10/1/2017,0,24.89583333,97.22916667,-66,888,128,40,3040,1600,0,218,314,3007,62,90
201710_14,892,10/1/2017,0,24.89583333,97.27083333,-68,892,127,37,3077,1602,0,218,314,2984,64,95
201710_15,894,10/1/2017,0,24.89583333,97.3125,-70,894,126,36,3114,1604,0,219,314,2989,65,95
201710_16,896,10/1/2017,0,24.89583333,97.35416667,-71,896,124,34,3151,1607,0,218,314,2978,65,96
201710_17,896,10/1/2017,0,24.89583333,97.39583333,-72,896,123,33,3189,1610,0,217,313,2939,66,96
201710_18,884,10/1/2017,0,24.85416667,97.14583333,-16,884,130,42,3040,1598,0,218,314,3010,60,89
201710_19,884,10/1/2017,0,24.85416667,97.1875,-16,884,130,41,3063,1599,0,217,313,2993,61,89
201710_20,889,10/1/2017,0,24.85416667,97.22916667,-17,889,128,39,3087,1603,0,217,313,2988,62,93
201710_21,890,10/1/2017,0,24.85416667,97.27083333,-68,890,126,37,3111,1604,0,218,314,2989,64,90
201710_22,893,10/1/2017,0,24.85416667,97.3125,-70,893,125,35,3134,1605,0,218,315,2985,65,91
201710_23,897,10/1/2017,0,24.85416667,97.35416667,-71,897,123,33,3158,1609,0,218,314,2969,66,95
201710_24,901,10/1/2017,0,24.85416667,97.39583333,-74,901,122,32,3182,1614,0,218,315,2964,67,96
201710_25,887,10/1/2017,0,24.8125,97.14583333,-18,887,132,43,3113,1603,0,215,311,2941,62,95
201710_26,890,10/1/2017,0,24.8125,97.1875,-18,890,129,40,3123,1606,0,216,312,2961,62,94
201710_27,891,10/1/2017,0,24.8125,97.22916667,-18,891,128,39,3134,1606,0,216,312,2954,63,93
201710_28,897,10/1/2017,0,24.8125,97.27083333,-18,897,125,35,3144,1609,0,218,315,2970,66,95
201710_29,895,10/1/2017,0,24.8125,97.3125,-71,895,124,34,3154,1606,0,219,316,2983,67,87
201710_30,895,10/1/2017,0,24.8125,97.35416667,-72,895,124,34,3165,1607,0,217,314,2934,68,91
201710_31,900,10/1/2017,0,24.8125,97.39583333,-73,900,121,31,3175,1614,0,217,314,2952,67,97
201711_0,532,11/1/2017,278,24.97916667,97.14583333,-67,810,6,0,2343,1913,0,171,280,2182,70,69
201711_1,532,11/1/2017,277,24.97916667,97.1875,-112,809,6,0,2407,1914,0,171,280,2193,69,68
201711_2,529,11/1/2017,275,24.97916667,97.22916667,-113,804,6,0,2474,1917,0,168,278,2180,66,68
201711_3,527,11/1/2017,273,24.97916667,97.27083333,-116,800,6,0,2542,1916,0,167,277,2171,64,68
201711_4,535,11/1/2017,278,24.9375,97.14583333,-68,813,6,0,2416,1907,0,171,281,2203,68,75
201711_5,530,11/1/2017,275,24.9375,97.1875,-113,805,6,0,2471,1913,0,169,279,2194,66,69
201711_6,528,11/1/2017,273,24.9375,97.22916667,-114,801,6,0,2524,1916,0,167,277,2180,64,68
201711_7,529,11/1/2017,273,24.9375,97.27083333,-116,802,6,0,2574,1919,0,167,277,2171,65,68
201711_8,529,11/1/2017,273,24.9375,97.3125,-117,802,6,0,2625,1920,0,166,277,2158,66,68
201711_9,530,11/1/2017,274,24.9375,97.35416667,-119,804,6,0,2675,1917,0,167,278,2154,68,69
201711_10,531,11/1/2017,274,24.9375,97.39583333,-120,805,6,0,2725,1917,0,167,277,2121,70,71
201711_11,530,11/1/2017,274,24.89583333,97.14583333,-70,805,6,0,2495,1908,0,168,278,2198,64,73
201711_12,529,11/1/2017,273,24.89583333,97.1875,-70,802,6,0,2534,1911,0,167,277,2186,64,69
201711_13,528,11/1/2017,273,24.89583333,97.22916667,-115,801,6,0,2572,1913,0,167,277,2180,64,69
201711_14,529,11/1/2017,273,24.89583333,97.27083333,-117,802,6,0,2608,1916,0,167,277,2161,65,69
201711_15,530,11/1/2017,273,24.89583333,97.3125,-118,803,6,0,2645,1917,0,167,277,2162,66,69
201711_16,531,11/1/2017,272,24.89583333,97.35416667,-119,803,7,0,2684,1916,0,166,277,2150,66,71
201711_17,533,11/1/2017,273,24.89583333,97.39583333,-120,806,7,0,2719,1912,0,165,277,2118,69,76
201711_18,530,11/1/2017,272,24.85416667,97.14583333,-72,802,7,0,2572,1909,0,167,277,2192,62,71
201711_19,530,11/1/2017,272,24.85416667,97.1875,-71,803,7,0,2595,1909,0,166,277,2178,63,74
201711_20,531,11/1/2017,273,24.85416667,97.22916667,-71,804,7,0,2618,1910,0,166,277,2172,65,74
201711_21,533,11/1/2017,273,24.85416667,97.27083333,-117,806,7,0,2641,1912,0,167,277,2166,66,75
201711_22,531,11/1/2017,272,24.85416667,97.3125,-119,803,7,0,2667,1915,0,167,277,2162,66,70
201711_23,533,11/1/2017,273,24.85416667,97.35416667,-119,806,7,0,2689,1912,0,166,277,2149,67,76
201711_24,535,11/1/2017,273,24.85416667,97.39583333,-122,808,7,0,2713,1905,0,166,278,2142,69,79
201711_25,534,11/1/2017,273,24.8125,97.14583333,-74,807,7,0,2644,1910,0,165,276,2146,65,80
201711_26,535,11/1/2017,273,24.8125,97.1875,-73,808,7,0,2654,1909,0,166,276,2158,65,79
201711_27,536,11/1/2017,273,24.8125,97.22916667,-73,809,7,0,2664,1909,0,166,277,2150,66,80
201711_28,535,11/1/2017,273,24.8125,97.27083333,-73,808,7,0,2675,1911,0,166,278,2158,67,76
201711_29,536,11/1/2017,274,24.8125,97.3125,-120,810,7,0,2683,1913,0,168,279,2164,68,74
201711_30,537,11/1/2017,273,24.8125,97.35416667,-121,810,7,0,2695,1912,0,166,278,2127,69,78
201711_31,537,11/1/2017,273,24.8125,97.39583333,-121,809,7,0,2706,1908,0,167,277,2137,69,80
201712_0,367,12/1/2017,245,24.97916667,97.14583333,-97,612,5,0,2026,1577,0,122,253,1830,50,55
201712_1,368,12/1/2017,244,24.97916667,97.1875,-137,612,5,0,2089,1582,0,122,253,1841,49,55
201712_2,366,12/1/2017,241,24.97916667,97.22916667,-137,607,5,0,2157,1579,0,120,251,1832,47,54
201712_3,365,12/1/2017,239,24.97916667,97.27083333,-140,604,5,0,2225,1575,0,119,249,1826,46,54
201712_4,370,12/1/2017,241,24.9375,97.14583333,-99,611,6,0,2101,1573,0,122,253,1846,49,55
201712_5,368,12/1/2017,241,24.9375,97.1875,-138,609,5,0,2154,1581,0,120,251,1840,46,55
201712_6,367,12/1/2017,239,24.9375,97.22916667,-138,606,5,0,2208,1580,0,119,249,1830,45,55
201712_7,366,12/1/2017,238,24.9375,97.27083333,-140,605,5,0,2258,1574,0,119,249,1825,46,55
201712_8,366,12/1/2017,237,24.9375,97.3125,-141,603,5,0,2308,1573,0,119,249,1817,46,54
201712_9,367,12/1/2017,235,24.9375,97.35416667,-145,603,5,0,2359,1565,0,120,249,1817,47,54
201712_10,368,12/1/2017,235,24.9375,97.39583333,-146,603,5,0,2408,1559,0,120,250,1787,51,54
201712_11,369,12/1/2017,237,24.89583333,97.14583333,-100,606,6,0,2182,1572,0,119,251,1839,46,55
201712_12,369,12/1/2017,237,24.89583333,97.1875,-100,606,6,0,2220,1576,0,118,250,1831,46,55
201712_13,369,12/1/2017,236,24.89583333,97.22916667,-141,605,6,0,2258,1573,0,119,249,1827,46,55
201712_14,369,12/1/2017,236,24.89583333,97.27083333,-142,605,6,0,2293,1571,0,118,250,1816,47,55
201712_15,369,12/1/2017,236,24.89583333,97.3125,-144,604,6,0,2330,1571,0,119,249,1817,47,55
201712_16,367,12/1/2017,234,24.89583333,97.35416667,-144,601,6,0,2369,1560,0,119,249,1809,47,55
201712_17,368,12/1/2017,232,24.89583333,97.39583333,-147,601,6,0,2406,1551,0,119,249,1783,50,55
201712_18,370,12/1/2017,235,24.85416667,97.14583333,-102,605,6,0,2259,1571,0,118,250,1834,45,55
201712_19,370,12/1/2017,235,24.85416667,97.1875,-102,605,6,0,2282,1571,0,118,250,1824,46,55
201712_20,370,12/1/2017,235,24.85416667,97.22916667,-101,605,6,0,2305,1570,0,118,250,1820,46,55
201712_21,370,12/1/2017,235,24.85416667,97.27083333,-143,605,6,0,2327,1569,0,119,249,1821,46,55
201712_22,369,12/1/2017,234,24.85416667,97.3125,-144,603,6,0,2352,1564,0,119,249,1816,47,55
201712_23,368,12/1/2017,234,24.85416667,97.35416667,-144,602,6,0,2375,1554,0,118,250,1806,48,55
201712_24,370,12/1/2017,233,24.85416667,97.39583333,-149,603,6,0,2400,1539,0,120,250,1801,49,62
201712_25,373,12/1/2017,235,24.8125,97.14583333,-104,608,6,0,2329,1572,0,117,250,1795,48,55
201712_26,372,12/1/2017,235,24.8125,97.1875,-103,607,6,0,2339,1570,0,117,250,1806,47,55
201712_27,372,12/1/2017,235,24.8125,97.22916667,-103,606,6,0,2349,1569,0,117,250,1802,48,55
201712_28,372,12/1/2017,235,24.8125,97.27083333,-103,607,6,0,2360,1569,0,119,250,1811,48,55
201712_29,371,12/1/2017,235,24.8125,97.3125,-145,606,6,0,2368,1562,0,120,251,1817,49,55
201712_30,370,12/1/2017,235,24.8125,97.35416667,-146,605,6,0,2380,1558,0,118,251,1787,50,55
201712_31,371,12/1/2017,232,24.8125,97.39583333,-147,603,6,0,2394,1546,0,119,250,1796,50,57
201801_0,433,1/1/2018,224,24.97916667,97.14583333,210,657,21,1,1758,1680,0,106,241,1500,52,60
201801_1,429,1/1/2018,219,24.97916667,97.1875,200,648,21,1,1823,1685,0,105,241,1510,51,50
201801_2,429,1/1/2018,215,24.97916667,97.22916667,200,644,21,1,1889,1685,0,102,238,1501,48,50
201801_3,433,1/1/2018,216,24.97916667,97.27083333,200,649,21,1,1952,1682,0,102,236,1497,46,60
201801_4,435,1/1/2018,220,24.9375,97.14583333,210,655,22,1,1834,1671,0,105,241,1514,50,60
201801_5,430,1/1/2018,213,24.9375,97.1875,210,643,22,1,1891,1679,0,102,238,1508,47,50
201801_6,430,1/1/2018,211,24.9375,97.22916667,210,641,22,1,1942,1679,0,101,236,1499,45,50
201801_7,436,1/1/2018,213,24.9375,97.27083333,210,649,22,1,1987,1677,0,101,236,1495,46,60
201801_8,445,1/1/2018,202,24.9375,97.3125,210,647,24,1,2048,1670,0,101,236,1488,47,60
201801_9,447,1/1/2018,202,24.9375,97.35416667,210,649,24,1,2096,1668,0,103,237,1487,49,60
201801_10,456,1/1/2018,207,24.9375,97.39583333,210,663,24,1,2139,1666,0,104,240,1462,54,70
201801_11,435,1/1/2018,214,24.89583333,97.14583333,220,649,22,1,1918,1667,0,102,238,1508,46,60
201801_12,432,1/1/2018,208,24.89583333,97.1875,220,640,22,1,1959,1677,0,100,236,1501,45,50
201801_13,433,1/1/2018,207,24.89583333,97.22916667,220,640,22,1,1994,1674,0,100,236,1498,45,50
201801_14,438,1/1/2018,212,24.89583333,97.27083333,210,650,22,1,2023,1671,0,101,237,1488,47,60
201801_15,438,1/1/2018,211,24.89583333,97.3125,210,649,22,1,2061,1671,0,101,237,1487,47,60
201801_16,448,1/1/2018,198,24.89583333,97.35416667,220,646,24,1,2110,1664,0,101,236,1480,47,60
201801_17,455,1/1/2018,203,24.89583333,97.39583333,210,658,24,1,2141,1657,0,103,238,1459,51,70
201801_18,435,1/1/2018,206,24.85416667,97.14583333,230,641,22,1,2001,1674,0,100,237,1505,45,50
201801_19,435,1/1/2018,205,24.85416667,97.1875,230,640,22,1,2023,1675,0,100,236,1495,45,50
201801_20,435,1/1/2018,205,24.85416667,97.22916667,220,640,22,1,2044,1672,0,100,236,1491,45,50
201801_21,435,1/1/2018,205,24.85416667,97.27083333,220,640,22,1,2065,1669,0,101,237,1488,47,50
201801_22,440,1/1/2018,209,24.85416667,97.3125,220,649,22,1,2085,1665,0,101,238,1487,47,60
201801_23,450,1/1/2018,198,24.85416667,97.35416667,230,648,25,1,2118,1660,0,102,237,1477,48,60
201801_24,451,1/1/2018,198,24.85416667,97.39583333,220,649,25,1,2141,1653,0,103,239,1476,51,60
201801_25,424,1/1/2018,210,24.8125,97.14583333,230,634,20,1,2068,1677,0,100,237,1472,48,40
201801_26,438,1/1/2018,204,24.8125,97.1875,230,642,23,1,2082,1674,0,100,236,1479,46,50
201801_27,438,1/1/2018,204,24.8125,97.22916667,230,642,23,1,2091,1670,0,100,237,1475,47,50
201801_28,438,1/1/2018,204,24.8125,97.27083333,230,642,23,1,2100,1666,0,102,238,1482,48,50
201801_29,444,1/1/2018,208,24.8125,97.3125,230,652,23,1,2102,1659,0,103,240,1487,50,60
201801_30,444,1/1/2018,208,24.8125,97.35416667,230,652,23,1,2115,1660,0,102,239,1461,51,60
201801_31,453,1/1/2018,197,24.8125,97.39583333,230,650,25,1,2138,1655,0,102,239,1469,50,60
201802_0,378,2/1/2018,404,24.97916667,97.14583333,150,782,3,0,1408,2099,0,118,259,1558,62,70
201802_1,381,2/1/2018,398,24.97916667,97.1875,140,779,3,0,1471,2099,0,118,258,1567,61,70
201802_2,382,2/1/2018,393,24.97916667,97.22916667,140,775,3,0,1536,2103,0,117,256,1558,60,70
201802_3,385,2/1/2018,390,24.97916667,97.27083333,140,775,3,0,1597,2105,0,116,256,1552,61,70
201802_4,382,2/1/2018,400,24.9375,97.14583333,150,782,3,0,1480,2103,0,117,259,1570,61,70
201802_5,382,2/1/2018,394,24.9375,97.1875,150,776,3,0,1536,2108,0,116,256,1565,58,70
201802_6,384,2/1/2018,392,24.9375,97.22916667,150,776,3,0,1584,2109,0,114,256,1556,59,70
201802_7,391,2/1/2018,393,24.9375,97.27083333,150,784,3,0,1625,2104,0,116,256,1549,61,80
