system:index,aet,date,def,lat,lon,pdsi,pet,pr,ro,soil,srad,swe,tmmn,tmmx,vap,vpd,vs
201905_9,441,5/1/2019,1239,23.60416667,95.52083333,-260,1680,38,2,387,2894,0,264,376,2755,224,50
201905_10,452,5/1/2019,1226,23.60416667,95.5625,-260,1678,39,2,391,2896,0,263,375,2757,221,50
201905_11,465,5/1/2019,1232,23.60416667,95.60416667,-260,1697,40,2,394,2895,0,263,374,2753,219,60
201905_12,476,5/1/2019,1243,23.60416667,95.64583333,-260,1719,41,2,396,2893,0,265,375,2759,223,70
201905_13,472,5/1/2019,1216,23.5625,95.39583333,-260,1688,41,2,379,2892,0,265,377,2792,223,60
201905_14,462,5/1/2019,1223,23.5625,95.4375,-260,1685,40,2,371,2894,0,266,377,2777,225,50
201905_15,455,5/1/2019,1214,23.5625,95.47916667,-260,1669,40,2,364,2897,0,265,377,2764,226,40
201905_16,455,5/1/2019,1232,23.5625,95.52083333,-260,1687,40,2,364,2901,0,264,376,2762,223,50
201905_17,465,5/1/2019,1239,23.5625,95.5625,-260,1704,41,2,370,2904,0,263,374,2768,218,60
201905_18,480,5/1/2019,1242,23.5625,95.60416667,-260,1722,42,2,373,2905,0,262,373,2762,216,70
201905_19,496,5/1/2019,1189,23.5625,95.64583333,-260,1685,44,2,378,2902,0,262,373,2753,217,50
201905_20,480,5/1/2019,1182,23.52083333,95.39583333,-250,1662,43,2,357,2897,0,265,376,2799,220,50
201905_21,474,5/1/2019,1184,23.52083333,95.4375,-260,1658,42,2,347,2897,0,267,379,2794,228,40
201905_22,466,5/1/2019,1204,23.52083333,95.47916667,-260,1670,42,2,338,2900,0,267,379,2785,229,40
201905_23,470,5/1/2019,1205,23.52083333,95.52083333,-260,1675,42,2,339,2903,0,266,378,2780,227,40
201905_24,482,5/1/2019,1207,23.52083333,95.5625,-260,1689,43,2,346,2907,0,263,374,2776,217,50
201905_25,494,5/1/2019,1233,23.52083333,95.60416667,-260,1727,44,2,352,2911,0,262,373,2780,214,70
201905_26,514,5/1/2019,1192,23.52083333,95.64583333,-260,1706,46,2,356,2909,0,261,371,2753,212,60
201906_0,1300,6/1/2019,0,23.64583333,95.4375,-340,1300,205,10,1064,2212,0,265,341,3257,117,30
201906_1,1312,6/1/2019,0,23.64583333,95.47916667,-340,1312,205,10,1043,2213,0,264,341,3261,116,40
201906_2,1312,6/1/2019,0,23.64583333,95.52083333,-350,1312,206,10,1050,2217,0,263,341,3261,115,40
201906_3,1301,6/1/2019,0,23.64583333,95.5625,-350,1301,209,10,1093,2222,0,261,338,3252,109,30
201906_4,1303,6/1/2019,0,23.64583333,95.60416667,-340,1303,211,11,1115,2221,0,262,339,3259,111,30
201906_5,1325,6/1/2019,0,23.64583333,95.64583333,-340,1325,215,11,1130,2219,0,265,342,3260,118,50
201906_6,1296,6/1/2019,0,23.60416667,95.39583333,-340,1296,204,10,1042,2219,0,264,341,3259,116,20
201906_7,1312,6/1/2019,0,23.60416667,95.4375,-340,1312,206,10,1035,2216,0,263,342,3252,117,30
201906_8,1310,6/1/2019,0,23.60416667,95.47916667,-340,1310,207,10,1039,2216,0,263,340,3251,114,30
201906_9,1305,6/1/2019,0,23.60416667,95.52083333,-340,1305,208,10,1057,2222,0,262,340,3251,113,30
201906_10,1304,6/1/2019,0,23.60416667,95.5625,-340,1304,211,11,1087,2224,0,261,339,3256,110,30
201906_11,1304,6/1/2019,0,23.60416667,95.60416667,-340,1304,215,11,1130,2226,0,261,338,3250,109,30
201906_12,1316,6/1/2019,0,23.60416667,95.64583333,-330,1316,218,11,1153,2224,0,264,341,3258,116,40
201906_13,1299,6/1/2019,0,23.5625,95.39583333,-330,1299,204,10,1017,2221,0,264,342,3263,117,20
201906_14,1303,6/1/2019,0,23.5625,95.4375,-330,1303,206,10,1026,2222,0,263,340,3253,114,20
201906_15,1301,6/1/2019,0,23.5625,95.47916667,-330,1301,208,10,1042,2222,0,262,339,3245,112,20
201906_16,1298,6/1/2019,0,23.5625,95.52083333,-330,1298,210,11,1062,2224,0,261,339,3245,111,20
201906_17,1297,6/1/2019,0,23.5625,95.5625,-330,1297,213,11,1097,2229,0,260,337,3249,107,20
201906_18,1300,6/1/2019,0,23.5625,95.60416667,-330,1300,217,11,1133,2233,0,260,337,3245,107,20
201906_19,1310,6/1/2019,0,23.5625,95.64583333,-330,1310,222,11,1180,2232,0,260,337,3236,108,30
201906_20,1305,6/1/2019,0,23.52083333,95.39583333,-320,1305,205,10,996,2221,0,265,342,3260,119,30
201906_21,1318,6/1/2019,0,23.52083333,95.4375,-330,1318,207,10,991,2219,0,264,342,3258,118,40
201906_22,1310,6/1/2019,0,23.52083333,95.47916667,-330,1310,209,10,1009,2222,0,264,341,3253,117,30
201906_23,1309,6/1/2019,0,23.52083333,95.52083333,-320,1309,212,11,1039,2224,0,262,340,3249,114,30
201906_24,1300,6/1/2019,0,23.52083333,95.5625,-320,1300,216,11,1093,2231,0,260,337,3243,108,20
201906_25,1303,6/1/2019,0,23.52083333,95.60416667,-320,1303,220,11,1135,2236,0,260,337,3246,107,20
201906_26,1304,6/1/2019,0,23.52083333,95.64583333,-320,1304,228,11,1218,2233,0,259,336,3218,108,20
201907_0,1222,7/1/2019,0,23.64583333,95.4375,-440,1222,191,10,1653,1862,0,262,329,3195,103,140
201907_1,1222,7/1/2019,0,23.64583333,95.47916667,-430,1222,190,10,1624,1861,0,262,329,3193,103,140
201907_2,1220,7/1/2019,0,23.64583333,95.52083333,-430,1220,189,9,1622,1862,0,261,329,3190,102,140
201907_3,1211,7/1/2019,0,23.64583333,95.5625,-430,1211,188,9,1672,1862,0,259,327,3176,99,140
201907_4,1217,7/1/2019,0,23.64583333,95.60416667,-420,1217,187,9,1670,1862,0,261,328,3180,102,140
201907_5,1236,7/1/2019,0,23.64583333,95.64583333,-410,1236,186,9,1657,1860,0,262,330,3176,106,150
201907_6,1218,7/1/2019,0,23.60416667,95.39583333,-430,1218,187,9,1598,1866,0,262,330,3196,104,130
201907_7,1228,7/1/2019,0,23.60416667,95.4375,-430,1228,187,9,1581,1863,0,261,329,3182,103,140
201907_8,1225,7/1/2019,0,23.60416667,95.47916667,-420,1225,186,9,1580,1861,0,261,329,3178,104,140
201907_9,1218,7/1/2019,0,23.60416667,95.52083333,-420,1218,185,9,1599,1861,0,260,328,3173,102,140
201907_10,1214,7/1/2019,0,23.60416667,95.5625,-410,1214,184,9,1621,1862,0,260,327,3172,100,140
201907_11,1214,7/1/2019,0,23.60416667,95.60416667,-410,1214,184,9,1660,1860,0,260,327,3164,101,140
201907_12,1231,7/1/2019,0,23.60416667,95.64583333,-400,1231,182,9,1653,1858,0,261,329,3166,105,150
201907_13,1224,7/1/2019,0,23.5625,95.39583333,-420,1224,181,9,1515,1868,0,263,331,3193,107,130
201907_14,1218,7/1/2019,0,23.5625,95.4375,-410,1218,182,9,1537,1866,0,261,329,3179,103,130
201907_15,1221,7/1/2019,0,23.5625,95.47916667,-410,1221,183,9,1558,1862,0,260,328,3163,103,140
201907_16,1211,7/1/2019,0,23.5625,95.52083333,-400,1211,182,9,1580,1862,0,260,328,3159,103,130
201907_17,1206,7/1/2019,0,23.5625,95.5625,-400,1206,180,9,1597,1864,0,259,327,3160,101,130
201907_18,1208,7/1/2019,0,23.5625,95.60416667,-400,1208,180,9,1631,1862,0,259,327,3150,102,130
201907_19,1216,7/1/2019,0,23.5625,95.64583333,-390,1216,180,9,1671,1859,0,259,326,3137,101,140
201907_20,1232,7/1/2019,0,23.52083333,95.39583333,-400,1232,177,9,1449,1866,0,263,331,3184,108,140
201907_21,1233,7/1/2019,0,23.52083333,95.4375,-400,1233,177,9,1442,1863,0,262,332,3176,109,140
201907_22,1228,7/1/2019,0,23.52083333,95.47916667,-400,1228,178,9,1471,1861,0,262,330,3165,107,140
201907_23,1224,7/1/2019,0,23.52083333,95.52083333,-390,1224,177,9,1496,1861,0,261,329,3156,106,140
201907_24,1207,7/1/2019,0,23.52083333,95.5625,-390,1207,176,9,1557,1862,0,258,327,3145,101,130
201907_25,1208,7/1/2019,0,23.52083333,95.60416667,-380,1208,175,9,1588,1861,0,258,327,3143,101,130
201907_26,1208,7/1/2019,0,23.52083333,95.64583333,-370,1208,177,9,1694,1856,0,258,325,3110,102,130
201908_0,1220,8/1/2019,0,23.64583333,95.4375,-530,1220,149,7,1844,2052,0,263,327,3339,87,50
201908_1,1219,8/1/2019,0,23.64583333,95.47916667,-520,1219,148,7,1811,2052,0,262,326,3343,84,50
201908_2,1215,8/1/2019,0,23.64583333,95.52083333,-520,1215,148,7,1808,2051,0,261,325,3343,81,50
201908_3,1205,8/1/2019,0,23.64583333,95.5625,-520,1205,146,7,1858,2051,0,258,323,3329,77,40
201908_4,1218,8/1/2019,0,23.64583333,95.60416667,-500,1218,144,7,1822,2047,0,260,325,3336,81,60
201908_5,1220,8/1/2019,0,23.64583333,95.64583333,-500,1220,143,7,1791,2050,0,262,327,3335,86,50
201908_6,1219,8/1/2019,0,23.60416667,95.39583333,-520,1219,148,7,1782,2050,0,263,327,3339,87,50
201908_7,1223,8/1/2019,0,23.60416667,95.4375,-510,1223,148,7,1767,2045,0,262,326,3332,85,50
201908_8,1218,8/1/2019,0,23.60416667,95.47916667,-500,1218,149,7,1778,2042,0,261,325,3332,83,50
201908_9,1206,8/1/2019,0,23.60416667,95.52083333,-500,1206,149,7,1804,2045,0,259,324,3329,79,40
201908_10,1204,8/1/2019,0,23.60416667,95.5625,-500,1204,146,7,1807,2046,0,258,323,3330,77,40
201908_11,1204,8/1/2019,0,23.60416667,95.60416667,-490,1204,145,7,1837,2044,0,259,323,3323,79,40
201908_12,1212,8/1/2019,0,23.60416667,95.64583333,-480,1212,144,7,1806,2042,0,260,325,3328,82,50
201908_13,1218,8/1/2019,0,23.5625,95.39583333,-500,1218,147,7,1696,2043,0,263,327,3343,86,50
201908_14,1216,8/1/2019,0,23.5625,95.4375,-490,1216,149,7,1733,2040,0,260,326,3331,83,50
201908_15,1211,8/1/2019,0,23.5625,95.47916667,-490,1211,149,8,1765,2037,0,260,324,3322,81,50
201908_16,1203,8/1/2019,0,23.5625,95.52083333,-480,1203,149,7,1790,2038,0,258,323,3322,78,40
201908_17,1198,8/1/2019,0,23.5625,95.5625,-470,1198,147,7,1798,2036,0,257,322,3325,75,40
201908_18,1200,8/1/2019,0,23.5625,95.60416667,-470,1200,146,7,1821,2037,0,257,321,3315,75,40
201908_19,1201,8/1/2019,0,23.5625,95.64583333,-460,1201,146,7,1857,2033,0,257,322,3302,77,40
201908_20,1215,8/1/2019,0,23.52083333,95.39583333,-480,1215,147,7,1634,2038,0,262,328,3337,87,50
201908_21,1212,8/1/2019,0,23.52083333,95.4375,-480,1212,148,7,1638,2033,0,262,326,3334,85,50
201908_22,1207,8/1/2019,0,23.52083333,95.47916667,-470,1207,149,7,1678,2028,0,261,325,3329,83,50
201908_23,1204,8/1/2019,0,23.52083333,95.52083333,-460,1204,149,7,1707,2027,0,260,324,3322,81,50
201908_24,1195,8/1/2019,0,23.52083333,95.5625,-460,1195,148,7,1769,2028,0,257,322,3314,76,40
201908_25,1196,8/1/2019,0,23.52083333,95.60416667,-450,1196,147,7,1785,2029,0,256,321,3313,74,40
201908_26,1195,8/1/2019,0,23.52083333,95.64583333,-440,1195,148,7,1901,2027,0,255,321,3278,76,30
201909_0,1103,9/1/2019,0,23.64583333,95.4375,-560,1103,151,8,2179,1930,0,250,325,3170,88,70
201909_1,1103,9/1/2019,0,23.64583333,95.47916667,-560,1103,146,7,2093,1932,0,250,325,3170,88,70
201909_2,1096,9/1/2019,0,23.64583333,95.52083333,-560,1096,142,7,2065,1940,0,249,324,3166,86,60
201909_3,1101,9/1/2019,0,23.64583333,95.5625,-560,1101,140,7,2090,1950,0,247,322,3154,83,70
201909_4,1102,9/1/2019,0,23.64583333,95.60416667,-540,1102,138,7,2030,1936,0,249,325,3160,88,70
201909_5,1114,9/1/2019,0,23.64583333,95.64583333,-540,1114,136,7,1968,1951,0,250,326,3155,91,70
201909_6,1107,9/1/2019,0,23.60416667,95.39583333,-550,1107,155,8,2148,1941,0,250,325,3174,88,70
201909_7,1107,9/1/2019,0,23.60416667,95.4375,-550,1107,151,8,2092,1929,0,249,324,3165,86,70
201909_8,1103,9/1/2019,0,23.60416667,95.47916667,-540,1103,147,7,2067,1928,0,249,324,3161,87,70
201909_9,1102,9/1/2019,0,23.60416667,95.52083333,-540,1102,143,7,2060,1944,0,247,323,3157,84,70
201909_10,1100,9/1/2019,0,23.60416667,95.5625,-540,1100,140,7,2041,1947,0,247,322,3157,82,70
201909_11,1101,9/1/2019,0,23.60416667,95.60416667,-530,1101,139,7,2057,1943,0,247,323,3148,85,70
201909_12,1108,9/1/2019,0,23.60416667,95.64583333,-530,1108,137,7,1996,1947,0,249,325,3151,89,70
201909_13,1105,9/1/2019,0,23.5625,95.39583333,-530,1105,154,8,2051,1942,0,251,327,3178,91,60
201909_14,1100,9/1/2019,0,23.5625,95.4375,-530,1100,150,8,2059,1938,0,249,324,3165,86,60
201909_15,1102,9/1/2019,0,23.5625,95.47916667,-530,1102,146,7,2050,1939,0,247,322,3152,83,70
201909_16,1097,9/1/2019,0,23.5625,95.52083333,-530,1097,143,7,2055,1940,0,246,321,3150,81,70
201909_17,1097,9/1/2019,0,23.5625,95.5625,-520,1097,141,7,2039,1944,0,246,321,3151,81,70
201909_18,1098,9/1/2019,0,23.5625,95.60416667,-520,1098,140,7,2050,1943,0,246,321,3141,82,70
201909_19,1104,9/1/2019,0,23.5625,95.64583333,-510,1104,139,7,2068,1945,0,247,322,3127,85,70
201909_20,1107,9/1/2019,0,23.52083333,95.39583333,-510,1107,152,8,1974,1942,0,254,329,3174,97,60
201909_21,1101,9/1/2019,0,23.52083333,95.4375,-510,1101,149,7,1951,1936,0,252,327,3169,93,60
201909_22,1097,9/1/2019,0,23.52083333,95.47916667,-510,1097,146,7,1968,1936,0,250,325,3161,89,60
201909_23,1095,9/1/2019,0,23.52083333,95.52083333,-510,1095,143,7,1972,1939,0,248,323,3153,85,60
201909_24,1097,9/1/2019,0,23.52083333,95.5625,-510,1097,142,7,2021,1942,0,245,321,3142,81,70
201909_25,1099,9/1/2019,0,23.52083333,95.60416667,-500,1099,140,7,2012,1945,0,246,321,3140,82,70
201909_26,1106,9/1/2019,0,23.52083333,95.64583333,-500,1106,140,7,2123,1949,0,245,321,3104,84,70
201910_0,1014,10/1/2019,112,23.64583333,95.4375,-620,1126,90,5,2024,2050,0,237,322,3080,81,70
201910_1,1000,10/1/2019,131,23.64583333,95.47916667,-620,1131,87,4,1920,2057,0,237,323,3082,82,70
201910_2,989,10/1/2019,141,23.64583333,95.52083333,-630,1130,85,4,1881,2065,0,236,322,3080,80,70
201910_3,985,10/1/2019,141,23.64583333,95.5625,-620,1126,84,4,1904,2069,0,234,320,3067,77,70
201910_4,980,10/1/2019,153,23.64583333,95.60416667,-620,1133,83,4,1837,2069,0,236,322,3072,81,70
201910_5,974,10/1/2019,166,23.64583333,95.64583333,-620,1140,82,4,1769,2077,0,236,323,3067,83,70
201910_6,1018,10/1/2019,100,23.60416667,95.39583333,-600,1118,92,5,2007,2046,0,237,322,3087,80,60
201910_7,1014,10/1/2019,119,23.60416667,95.4375,-600,1133,90,5,1929,2054,0,236,321,3078,79,70
201910_8,1000,10/1/2019,136,23.60416667,95.47916667,-600,1136,86,4,1880,2065,0,236,321,3075,79,70
201910_9,988,10/1/2019,145,23.60416667,95.52083333,-600,1133,83,4,1861,2075,0,235,321,3072,79,70
201910_10,979,10/1/2019,150,23.60416667,95.5625,-600,1129,82,4,1839,2075,0,234,320,3073,76,70
201910_11,978,10/1/2019,153,23.60416667,95.60416667,-600,1131,81,4,1850,2077,0,234,320,3063,77,70
201910_12,973,10/1/2019,167,23.60416667,95.64583333,-600,1140,80,4,1781,2085,0,235,322,3066,81,70
201910_13,1016,10/1/2019,108,23.5625,95.39583333,-590,1124,91,5,1901,2045,0,238,324,3097,83,60
201910_14,1004,10/1/2019,122,23.5625,95.4375,-580,1126,88,4,1885,2059,0,235,321,3083,77,60
201910_15,993,10/1/2019,131,23.5625,95.47916667,-580,1124,85,4,1861,2064,0,235,320,3072,77,60
201910_16,982,10/1/2019,139,23.5625,95.52083333,-580,1121,82,4,1853,2070,0,233,319,3069,74,60
201910_17,978,10/1/2019,149,23.5625,95.5625,-580,1127,81,4,1828,2076,0,233,318,3067,73,70
201910_18,977,10/1/2019,154,23.5625,95.60416667,-580,1131,80,4,1831,2077,0,233,319,3059,75,70
201910_19,977,10/1/2019,160,23.5625,95.64583333,-580,1137,79,4,1842,2082,0,233,319,3044,77,70
201910_20,1014,10/1/2019,117,23.52083333,95.39583333,-570,1131,90,5,1812,2050,0,240,326,3097,88,60
201910_21,1001,10/1/2019,127,23.52083333,95.4375,-570,1128,87,4,1773,2054,0,238,324,3092,83,60
201910_22,988,10/1/2019,137,23.52083333,95.47916667,-570,1125,83,4,1769,2058,0,237,322,3084,81,60
201910_23,978,10/1/2019,147,23.52083333,95.52083333,-560,1125,80,4,1757,2066,0,235,321,3076,78,60
201910_24,980,10/1/2019,150,23.52083333,95.5625,-560,1130,80,4,1797,2077,0,233,319,3064,75,70
201910_25,974,10/1/2019,159,23.52083333,95.60416667,-560,1133,78,4,1780,2079,0,233,319,3061,75,70
201910_26,981,10/1/2019,157,23.52083333,95.64583333,-550,1138,78,4,1880,2081,0,232,318,3025,77,70
201911_0,587,11/1/2019,290,23.64583333,95.4375,-590,877,24,1,1666,1816,0,202,299,2687,62,50
201911_1,577,11/1/2019,301,23.64583333,95.47916667,-600,878,24,1,1569,1818,0,201,299,2688,61,50
201911_2,571,11/1/2019,304,23.64583333,95.52083333,-610,875,24,1,1535,1817,0,202,298,2687,61,50
201911_3,574,11/1/2019,299,23.64583333,95.5625,-600,873,24,1,1560,1817,0,199,295,2678,56,60
201911_4,567,11/1/2019,308,23.64583333,95.60416667,-600,875,24,1,1500,1818,0,201,298,2682,61,50
201911_5,562,11/1/2019,321,23.64583333,95.64583333,-610,883,24,1,1437,1816,0,202,300,2682,64,60
201911_6,591,11/1/2019,288,23.60416667,95.39583333,-580,879,24,1,1642,1823,0,202,298,2693,60,50
201911_7,587,11/1/2019,298,23.60416667,95.4375,-580,885,24,1,1566,1823,0,200,297,2687,58,50
201911_8,582,11/1/2019,300,23.60416667,95.47916667,-580,882,23,1,1521,1822,0,200,296,2685,57,50
201911_9,579,11/1/2019,297,23.60416667,95.52083333,-590,876,24,1,1509,1824,0,199,296,2683,57,50
201911_10,574,11/1/2019,299,23.60416667,95.5625,-590,873,24,1,1493,1825,0,197,295,2686,54,50
201911_11,576,11/1/2019,299,23.60416667,95.60416667,-580,875,24,1,1503,1827,0,198,296,2679,56,50
201911_12,568,11/1/2019,311,23.60416667,95.64583333,-580,879,24,1,1443,1826,0,200,298,2682,60,50
201911_13,590,11/1/2019,297,23.5625,95.39583333,-570,887,23,1,1532,1814,0,205,301,2704,65,60
201911_14,588,11/1/2019,294,23.5625,95.4375,-560,882,23,1,1517,1826,0,200,297,2694,58,50
201911_15,587,11/1/2019,292,23.5625,95.47916667,-570,879,23,1,1495,1829,0,197,294,2684,53,50
201911_16,585,11/1/2019,290,23.5625,95.52083333,-560,875,23,1,1491,1830,0,197,294,2682,53,50
201911_17,579,11/1/2019,293,23.5625,95.5625,-560,872,24,1,1473,1827,0,196,293,2687,51,50
201911_18,581,11/1/2019,295,23.5625,95.60416667,-560,876,24,1,1477,1832,0,197,293,2679,52,50
201911_19,588,11/1/2019,295,23.5625,95.64583333,-560,883,25,1,1488,1829,0,197,295,2669,55,60
201911_20,591,11/1/2019,302,23.52083333,95.39583333,-550,893,23,1,1442,1814,0,209,305,2708,73,60
201911_21,584,11/1/2019,300,23.52083333,95.4375,-550,884,23,1,1408,1820,0,205,301,2704,65,50
201911_22,589,11/1/2019,299,23.52083333,95.47916667,-550,888,23,1,1398,1831,0,202,298,2697,60,60
201911_23,583,11/1/2019,297,23.52083333,95.52083333,-550,880,23,1,1392,1832,0,199,295,2692,55,50
201911_24,586,11/1/2019,290,23.52083333,95.5625,-550,876,23,1,1434,1833,0,196,293,2685,51,50
201911_25,586,11/1/2019,293,23.52083333,95.60416667,-550,879,24,1,1425,1835,0,196,293,2686,51,50
201911_26,603,11/1/2019,285,23.52083333,95.64583333,-530,888,25,1,1511,1835,0,196,294,2655,55,60
201912_0,450,12/1/2019,311,23.64583333,95.4375,-550,761,17,1,1373,1735,0,135,258,1800,64,70
201912_1,442,12/1/2019,324,23.64583333,95.47916667,-570,766,17,1,1284,1735,0,133,257,1803,62,80
201912_2,435,12/1/2019,329,23.64583333,95.52083333,-570,764,16,1,1253,1735,0,132,256,1802,61,80
201912_3,430,12/1/2019,326,23.64583333,95.5625,-570,756,15,1,1274,1736,0,129,253,1791,57,80
201912_4,426,12/1/2019,334,23.64583333,95.60416667,-570,760,16,1,1223,1729,0,130,255,1796,59,80
201912_5,415,12/1/2019,351,23.64583333,95.64583333,-580,766,15,1,1163,1724,0,132,258,1790,64,80
201912_6,450,12/1/2019,309,23.60416667,95.39583333,-530,759,16,1,1347,1739,0,135,256,1803,62,70
201912_7,449,12/1/2019,324,23.60416667,95.4375,-540,773,16,1,1271,1740,0,133,256,1798,62,80
201912_8,442,12/1/2019,326,23.60416667,95.47916667,-550,768,16,1,1231,1737,0,132,255,1797,60,80
201912_9,435,12/1/2019,324,23.60416667,95.52083333,-550,759,16,1,1223,1738,0,130,253,1795,58,80
201912_10,427,12/1/2019,329,23.60416667,95.5625,-560,756,15,1,1208,1737,0,128,253,1795,57,80
201912_11,431,12/1/2019,327,23.60416667,95.60416667,-550,758,16,1,1219,1734,0,128,254,1787,58,80
201912_12,419,12/1/2019,344,23.60416667,95.64583333,-560,763,15,1,1162,1729,0,131,256,1785,62,80
201912_13,445,12/1/2019,320,23.5625,95.39583333,-530,765,16,1,1239,1722,0,138,260,1807,67,70
201912_14,443,12/1/2019,319,23.5625,95.4375,-530,762,16,1,1224,1741,0,133,255,1800,61,70
201912_15,443,12/1/2019,319,23.5625,95.47916667,-530,762,16,1,1202,1742,0,130,253,1792,58,80
201912_16,440,12/1/2019,319,23.5625,95.52083333,-530,759,15,1,1197,1744,0,128,252,1789,56,80
201912_17,429,12/1/2019,325,23.5625,95.5625,-530,754,15,1,1183,1742,0,127,251,1792,54,80
201912_18,426,12/1/2019,331,23.5625,95.60416667,-540,757,14,1,1183,1738,0,127,252,1782,57,80
201912_19,431,12/1/2019,330,23.5625,95.64583333,-530,761,14,1,1195,1730,0,128,253,1772,59,80
201912_20,447,12/1/2019,323,23.52083333,95.39583333,-520,770,17,1,1154,1712,0,141,263,1804,72,70
201912_21,437,12/1/2019,330,23.52083333,95.4375,-520,767,15,1,1117,1731,0,137,260,1803,67,70
201912_22,441,12/1/2019,330,23.52083333,95.47916667,-520,771,15,1,1104,1744,0,133,257,1798,63,80
201912_23,434,12/1/2019,329,23.52083333,95.52083333,-520,763,15,1,1100,1741,0,131,254,1793,59,80
201912_24,433,12/1/2019,325,23.52083333,95.5625,-520,758,14,1,1138,1741,0,128,252,1783,57,80
201912_25,426,12/1/2019,333,23.52083333,95.60416667,-520,759,14,1,1129,1738,0,127,252,1781,57,80
201912_26,442,12/1/2019,324,23.52083333,95.64583333,-500,766,14,1,1204,1731,0,128,253,1756,60,80
202001_0,403,1/1/2020,367,23.64583333,95.4375,-481,770,14,1,1107,1836,0,122,257,1596,77,80
202001_1,393,1/1/2020,377,23.64583333,95.47916667,-499,770,15,1,1029,1838,0,121,257,1596,77,80
202001_2,391,1/1/2020,383,23.64583333,95.52083333,-508,774,15,1,1001,1835,0,120,255,1596,75,90
202001_3,389,1/1/2020,376,23.64583333,95.5625,-507,765,14,1,1022,1831,0,116,252,1586,71,90
202001_4,378,1/1/2020,382,23.64583333,95.60416667,-514,760,14,1,981,1823,0,118,255,1597,74,80
202001_5,370,1/1/2020,396,23.64583333,95.64583333,-529,766,14,1,928,1817,0,121,257,1587,78,80
202001_6,408,1/1/2020,365,23.60416667,95.39583333,-462,773,15,1,1079,1842,0,122,257,1596,78,80
202001_7,401,1/1/2020,375,23.60416667,95.4375,-476,776,15,1,1012,1840,0,121,256,1596,76,80
202001_8,399,1/1/2020,381,23.60416667,95.47916667,-481,780,15,1,974,1841,0,119,254,1596,73,90
202001_9,395,1/1/2020,376,23.60416667,95.52083333,-485,771,15,1,971,1837,0,117,253,1586,72,90
202001_10,387,1/1/2020,376,23.60416667,95.5625,-492,763,15,1,961,1832,0,116,251,1596,69,90
202001_11,385,1/1/2020,372,23.60416667,95.60416667,-490,757,15,1,973,1825,0,116,253,1587,72,80
202001_12,376,1/1/2020,386,23.60416667,95.64583333,-504,762,15,1,924,1815,0,119,256,1587,76,80
202001_13,402,1/1/2020,368,23.5625,95.39583333,-457,770,16,1,984,1812,0,124,257,1606,77,80
202001_14,402,1/1/2020,368,23.5625,95.4375,-455,770,16,1,969,1841,0,120,254,1596,74,80
202001_15,403,1/1/2020,370,23.5625,95.47916667,-460,773,16,1,947,1841,0,117,252,1586,71,90
202001_16,399,1/1/2020,368,23.5625,95.52083333,-461,767,15,1,944,1836,0,116,251,1586,70,90
202001_17,389,1/1/2020,365,23.5625,95.5625,-468,754,15,1,938,1829,0,115,251,1586,69,80
202001_18,387,1/1/2020,369,23.5625,95.60416667,-474,756,15,1,938,1822,0,115,252,1586,70,80
202001_19,389,1/1/2020,372,23.5625,95.64583333,-473,761,15,1,947,1818,0,117,253,1576,73,80
202001_20,431,1/1/2020,338,23.52083333,95.39583333,-432,769,22,1,929,1787,0,126,259,1606,80,80
202001_21,397,1/1/2020,374,23.52083333,95.4375,-453,771,16,1,873,1814,0,123,258,1596,79,80
202001_22,396,1/1/2020,374,23.52083333,95.47916667,-451,770,16,1,860,1834,0,121,256,1596,76,80
202001_23,395,1/1/2020,368,23.52083333,95.52083333,-450,763,16,1,860,1833,0,118,254,1596,73,80
202001_24,396,1/1/2020,361,23.52083333,95.5625,-448,757,16,1,895,1828,0,116,251,1586,70,80
202001_25,390,1/1/2020,367,23.52083333,95.60416667,-456,757,16,1,889,1824,0,115,251,1586,69,80
202001_26,403,1/1/2020,364,23.52083333,95.64583333,-439,767,16,1,949,1819,0,116,253,1566,74,80
